year,age_group,id,country,path,uid
1996,14-17,0051,BLR,image_data/drawings/TRAIN_00/modified_drawings/1996_14-17_0051_BIE_R_C_texture.jpg,1996_14-17_0051_BIE_R_C_texture
1996,14-17,0051,BLR,image_data/drawings/TRAIN_00/modified_drawings/1996_14-17_0051_BIE_R_C_water.jpg,1996_14-17_0051_BIE_R_C_water
1996,14-17,0640,BGR,image_data/drawings/TRAIN_00/modified_drawings/1996_14-17_0640_BUL_R_C_gray.jpg,1996_14-17_0640_BUL_R_C_gray
1996,14-17,0640,BGR,image_data/drawings/TRAIN_00/modified_drawings/1996_14-17_0640_BUL_R_C_oil.jpg,1996_14-17_0640_BUL_R_C_oil
1996,14-17,0640,BGR,image_data/drawings/TRAIN_00/modified_drawings/1996_14-17_0640_BUL_R_C_pencil_gray.jpg,1996_14-17_0640_BUL_R_C_pencil_gray
1996,14-17,0640,BGR,image_data/drawings/TRAIN_00/modified_drawings/1996_14-17_0640_BUL_R_C_texture.jpg,1996_14-17_0640_BUL_R_C_texture
1996,14-17,0640,BGR,image_data/drawings/TRAIN_00/modified_drawings/1996_14-17_0640_BUL_R_C_water.jpg,1996_14-17_0640_BUL_R_C_water
1997,14-17,0014,LBN,image_data/drawings/TRAIN_00/modified_drawings/1997_14-17_0014_LBA_R_C_gray.jpg,1997_14-17_0014_LBA_R_C_gray
1997,14-17,0014,LBN,image_data/drawings/TRAIN_00/modified_drawings/1997_14-17_0014_LBA_R_C_oil.jpg,1997_14-17_0014_LBA_R_C_oil
1997,14-17,0014,LBN,image_data/drawings/TRAIN_00/modified_drawings/1997_14-17_0014_LBA_R_C_pencil_gray.jpg,1997_14-17_0014_LBA_R_C_pencil_gray
1997,14-17,0014,LBN,image_data/drawings/TRAIN_00/modified_drawings/1997_14-17_0014_LBA_R_C_texture.jpg,1997_14-17_0014_LBA_R_C_texture
1997,14-17,0014,LBN,image_data/drawings/TRAIN_00/modified_drawings/1997_14-17_0014_LBA_R_C_water.jpg,1997_14-17_0014_LBA_R_C_water
1998,14-17,0002,ROU,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0002_ROU_R_C_gray.jpg,1998_14-17_0002_ROU_R_C_gray
1998,14-17,0002,ROU,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0002_ROU_R_C_oil.jpg,1998_14-17_0002_ROU_R_C_oil
1998,14-17,0002,ROU,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0002_ROU_R_C_pencil_gray.jpg,1998_14-17_0002_ROU_R_C_pencil_gray
1998,14-17,0002,ROU,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0002_ROU_R_C_texture.jpg,1998_14-17_0002_ROU_R_C_texture
1998,14-17,0002,ROU,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0002_ROU_R_C_water.jpg,1998_14-17_0002_ROU_R_C_water
1998,14-17,0009,BLR,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0009_BIE_R_C_gray.jpg,1998_14-17_0009_BIE_R_C_gray
1998,14-17,0009,BLR,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0009_BIE_R_C_oil.jpg,1998_14-17_0009_BIE_R_C_oil
1998,14-17,0009,BLR,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0009_BIE_R_C_pencil_gray.jpg,1998_14-17_0009_BIE_R_C_pencil_gray
1998,14-17,0009,BLR,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0009_BIE_R_C_texture.jpg,1998_14-17_0009_BIE_R_C_texture
1998,14-17,0009,BLR,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0009_BIE_R_C_water.jpg,1998_14-17_0009_BIE_R_C_water
1998,14-17,0101,RUS,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0101_RUS_R_C_gray.jpg,1998_14-17_0101_RUS_R_C_gray
1998,14-17,0101,RUS,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0101_RUS_R_C_oil.jpg,1998_14-17_0101_RUS_R_C_oil
1998,14-17,0101,RUS,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0101_RUS_R_C_pencil_gray.jpg,1998_14-17_0101_RUS_R_C_pencil_gray
1998,14-17,0101,RUS,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0101_RUS_R_C_texture.jpg,1998_14-17_0101_RUS_R_C_texture
1998,14-17,0101,RUS,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0101_RUS_R_C_water.jpg,1998_14-17_0101_RUS_R_C_water
1998,14-17,0177,BFA,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0177_BKF_R_C_crop_gray.jpg,1998_14-17_0177_BKF_R_C_crop_gray
1998,14-17,0177,BFA,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0177_BKF_R_C_crop_oil.jpg,1998_14-17_0177_BKF_R_C_crop_oil
1998,14-17,0177,BFA,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0177_BKF_R_C_crop_pencil_gray.jpg,1998_14-17_0177_BKF_R_C_crop_pencil_gray
1998,14-17,0177,BFA,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0177_BKF_R_C_crop_texture.jpg,1998_14-17_0177_BKF_R_C_crop_texture
1998,14-17,0177,BFA,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0177_BKF_R_C_crop_water.jpg,1998_14-17_0177_BKF_R_C_crop_water
1998,14-17,0293,LBN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0293_LBA_R_C_gray.jpg,1998_14-17_0293_LBA_R_C_gray
1998,14-17,0293,LBN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0293_LBA_R_C_oil.jpg,1998_14-17_0293_LBA_R_C_oil
1998,14-17,0293,LBN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0293_LBA_R_C_pencil_gray.jpg,1998_14-17_0293_LBA_R_C_pencil_gray
1998,14-17,0293,LBN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0293_LBA_R_C_texture.jpg,1998_14-17_0293_LBA_R_C_texture
1998,14-17,0293,LBN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0293_LBA_R_C_water.jpg,1998_14-17_0293_LBA_R_C_water
1998,14-17,0366,CZE,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0366_TCH_R_C_gray.jpg,1998_14-17_0366_TCH_R_C_gray
1998,14-17,0366,CZE,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0366_TCH_R_C_oil.jpg,1998_14-17_0366_TCH_R_C_oil
1998,14-17,0366,CZE,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0366_TCH_R_C_pencil_gray.jpg,1998_14-17_0366_TCH_R_C_pencil_gray
1998,14-17,0366,CZE,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0366_TCH_R_C_texture.jpg,1998_14-17_0366_TCH_R_C_texture
1998,14-17,0366,CZE,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0366_TCH_R_C_water.jpg,1998_14-17_0366_TCH_R_C_water
1998,14-17,0506,IND,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0506_INE_R_C_gray.jpg,1998_14-17_0506_INE_R_C_gray
1998,14-17,0506,IND,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0506_INE_R_C_oil.jpg,1998_14-17_0506_INE_R_C_oil
1998,14-17,0506,IND,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0506_INE_R_C_pencil_gray.jpg,1998_14-17_0506_INE_R_C_pencil_gray
1998,14-17,0506,IND,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0506_INE_R_C_texture.jpg,1998_14-17_0506_INE_R_C_texture
1998,14-17,0506,IND,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0506_INE_R_C_water.jpg,1998_14-17_0506_INE_R_C_water
1998,14-17,0611,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0611_CHN_R_C_gray.jpg,1998_14-17_0611_CHN_R_C_gray
1998,14-17,0611,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0611_CHN_R_C_oil.jpg,1998_14-17_0611_CHN_R_C_oil
1998,14-17,0611,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0611_CHN_R_C_pencil_gray.jpg,1998_14-17_0611_CHN_R_C_pencil_gray
1998,14-17,0611,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0611_CHN_R_C_texture.jpg,1998_14-17_0611_CHN_R_C_texture
1998,14-17,0611,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0611_CHN_R_C_water.jpg,1998_14-17_0611_CHN_R_C_water
1998,14-17,0612,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0612_CHN_R_C_gray.jpg,1998_14-17_0612_CHN_R_C_gray
1998,14-17,0612,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0612_CHN_R_C_oil.jpg,1998_14-17_0612_CHN_R_C_oil
1998,14-17,0612,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0612_CHN_R_C_pencil_gray.jpg,1998_14-17_0612_CHN_R_C_pencil_gray
1998,14-17,0612,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0612_CHN_R_C_texture.jpg,1998_14-17_0612_CHN_R_C_texture
1998,14-17,0612,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0612_CHN_R_C_water.jpg,1998_14-17_0612_CHN_R_C_water
1998,14-17,0614B,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0614B_CHN_R_C_gray.jpg,1998_14-17_0614B_CHN_R_C_gray
1998,14-17,0614B,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0614B_CHN_R_C_oil.jpg,1998_14-17_0614B_CHN_R_C_oil
1998,14-17,0614B,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0614B_CHN_R_C_pencil_gray.jpg,1998_14-17_0614B_CHN_R_C_pencil_gray
1998,14-17,0614B,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0614B_CHN_R_C_texture.jpg,1998_14-17_0614B_CHN_R_C_texture
1998,14-17,0614B,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0614B_CHN_R_C_water.jpg,1998_14-17_0614B_CHN_R_C_water
1998,14-17,0614,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0614_CHN_R_C_gray.jpg,1998_14-17_0614_CHN_R_C_gray
1998,14-17,0614,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0614_CHN_R_C_oil.jpg,1998_14-17_0614_CHN_R_C_oil
1998,14-17,0614,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0614_CHN_R_C_pencil_gray.jpg,1998_14-17_0614_CHN_R_C_pencil_gray
1998,14-17,0614,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0614_CHN_R_C_texture.jpg,1998_14-17_0614_CHN_R_C_texture
1998,14-17,0614,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0614_CHN_R_C_water.jpg,1998_14-17_0614_CHN_R_C_water
1998,14-17,0615,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0615_CHN_R_C_gray.jpg,1998_14-17_0615_CHN_R_C_gray
1998,14-17,0615,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0615_CHN_R_C_oil.jpg,1998_14-17_0615_CHN_R_C_oil
1998,14-17,0615,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0615_CHN_R_C_pencil_gray.jpg,1998_14-17_0615_CHN_R_C_pencil_gray
1998,14-17,0615,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0615_CHN_R_C_texture.jpg,1998_14-17_0615_CHN_R_C_texture
1998,14-17,0615,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0615_CHN_R_C_water.jpg,1998_14-17_0615_CHN_R_C_water
1998,14-17,0617,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0617_CHN_R_C_gray.jpg,1998_14-17_0617_CHN_R_C_gray
1998,14-17,0617,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0617_CHN_R_C_oil.jpg,1998_14-17_0617_CHN_R_C_oil
1998,14-17,0617,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0617_CHN_R_C_pencil_gray.jpg,1998_14-17_0617_CHN_R_C_pencil_gray
1998,14-17,0617,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0617_CHN_R_C_texture.jpg,1998_14-17_0617_CHN_R_C_texture
1998,14-17,0617,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0617_CHN_R_C_water.jpg,1998_14-17_0617_CHN_R_C_water
1998,14-17,0620,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0620_CHN_R_C_gray.jpg,1998_14-17_0620_CHN_R_C_gray
1998,14-17,0620,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0620_CHN_R_C_oil.jpg,1998_14-17_0620_CHN_R_C_oil
1998,14-17,0620,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0620_CHN_R_C_pencil_gray.jpg,1998_14-17_0620_CHN_R_C_pencil_gray
1998,14-17,0620,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0620_CHN_R_C_texture.jpg,1998_14-17_0620_CHN_R_C_texture
1998,14-17,0620,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0620_CHN_R_C_water.jpg,1998_14-17_0620_CHN_R_C_water
1998,14-17,0627,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0627_CHN_R_C_crop_gray.jpg,1998_14-17_0627_CHN_R_C_crop_gray
1998,14-17,0627,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0627_CHN_R_C_crop_oil.jpg,1998_14-17_0627_CHN_R_C_crop_oil
1998,14-17,0627,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0627_CHN_R_C_crop_pencil_gray.jpg,1998_14-17_0627_CHN_R_C_crop_pencil_gray
1998,14-17,0627,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0627_CHN_R_C_crop_texture.jpg,1998_14-17_0627_CHN_R_C_crop_texture
1998,14-17,0627,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0627_CHN_R_C_crop_water.jpg,1998_14-17_0627_CHN_R_C_crop_water
1998,14-17,0729,FRA,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0729_FRA_R_C_gray.jpg,1998_14-17_0729_FRA_R_C_gray
1998,14-17,0729,FRA,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0729_FRA_R_C_oil.jpg,1998_14-17_0729_FRA_R_C_oil
1998,14-17,0729,FRA,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0729_FRA_R_C_pencil_gray.jpg,1998_14-17_0729_FRA_R_C_pencil_gray
1998,14-17,0729,FRA,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0729_FRA_R_C_texture.jpg,1998_14-17_0729_FRA_R_C_texture
1998,14-17,0729,FRA,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0729_FRA_R_C_water.jpg,1998_14-17_0729_FRA_R_C_water
1998,14-17,0753,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0753_CHN_R_C_gray.jpg,1998_14-17_0753_CHN_R_C_gray
1998,14-17,0753,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0753_CHN_R_C_oil.jpg,1998_14-17_0753_CHN_R_C_oil
1998,14-17,0753,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0753_CHN_R_C_pencil_gray.jpg,1998_14-17_0753_CHN_R_C_pencil_gray
1998,14-17,0753,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0753_CHN_R_C_texture.jpg,1998_14-17_0753_CHN_R_C_texture
1998,14-17,0753,CHN,image_data/drawings/TRAIN_00/modified_drawings/1998_14-17_0753_CHN_R_C_water.jpg,1998_14-17_0753_CHN_R_C_water
1998,18-25,0060,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0060_IRA_R_C_gray.jpg,1998_18-25_0060_IRA_R_C_gray
1998,18-25,0060,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0060_IRA_R_C_oil.jpg,1998_18-25_0060_IRA_R_C_oil
1998,18-25,0060,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0060_IRA_R_C_pencil_gray.jpg,1998_18-25_0060_IRA_R_C_pencil_gray
1998,18-25,0060,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0060_IRA_R_C_texture.jpg,1998_18-25_0060_IRA_R_C_texture
1998,18-25,0060,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0060_IRA_R_C_water.jpg,1998_18-25_0060_IRA_R_C_water
1998,18-25,0092,LBN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0092_LBA_R_C_gray.jpg,1998_18-25_0092_LBA_R_C_gray
1998,18-25,0092,LBN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0092_LBA_R_C_oil.jpg,1998_18-25_0092_LBA_R_C_oil
1998,18-25,0092,LBN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0092_LBA_R_C_pencil_gray.jpg,1998_18-25_0092_LBA_R_C_pencil_gray
1998,18-25,0092,LBN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0092_LBA_R_C_texture.jpg,1998_18-25_0092_LBA_R_C_texture
1998,18-25,0092,LBN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0092_LBA_R_C_water.jpg,1998_18-25_0092_LBA_R_C_water
1998,18-25,0185,HUN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0185_HON_R_C_gray.jpg,1998_18-25_0185_HON_R_C_gray
1998,18-25,0185,HUN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0185_HON_R_C_oil.jpg,1998_18-25_0185_HON_R_C_oil
1998,18-25,0185,HUN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0185_HON_R_C_pencil_gray.jpg,1998_18-25_0185_HON_R_C_pencil_gray
1998,18-25,0185,HUN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0185_HON_R_C_texture.jpg,1998_18-25_0185_HON_R_C_texture
1998,18-25,0185,HUN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0185_HON_R_C_water.jpg,1998_18-25_0185_HON_R_C_water
1998,18-25,0202,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0202_IRA_R_0002_C_gray.jpg,1998_18-25_0202_IRA_R_0002_C_gray
1998,18-25,0202,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0202_IRA_R_0002_C_oil.jpg,1998_18-25_0202_IRA_R_0002_C_oil
1998,18-25,0202,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0202_IRA_R_0002_C_pencil_gray.jpg,1998_18-25_0202_IRA_R_0002_C_pencil_gray
1998,18-25,0202,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0202_IRA_R_0002_C_texture.jpg,1998_18-25_0202_IRA_R_0002_C_texture
1998,18-25,0202,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0202_IRA_R_0002_C_water.jpg,1998_18-25_0202_IRA_R_0002_C_water
1998,18-25,0212,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0212_IRA_R_C_gray.jpg,1998_18-25_0212_IRA_R_C_gray
1998,18-25,0212,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0212_IRA_R_C_oil.jpg,1998_18-25_0212_IRA_R_C_oil
1998,18-25,0212,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0212_IRA_R_C_pencil_gray.jpg,1998_18-25_0212_IRA_R_C_pencil_gray
1998,18-25,0212,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0212_IRA_R_C_texture.jpg,1998_18-25_0212_IRA_R_C_texture
1998,18-25,0212,IRN,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0212_IRA_R_C_water.jpg,1998_18-25_0212_IRA_R_C_water
1998,18-25,0214,FRA,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0214_FRA_R_C_gray.jpg,1998_18-25_0214_FRA_R_C_gray
1998,18-25,0214,FRA,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0214_FRA_R_C_oil.jpg,1998_18-25_0214_FRA_R_C_oil
1998,18-25,0214,FRA,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0214_FRA_R_C_pencil_gray.jpg,1998_18-25_0214_FRA_R_C_pencil_gray
1998,18-25,0214,FRA,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0214_FRA_R_C_texture.jpg,1998_18-25_0214_FRA_R_C_texture
1998,18-25,0214,FRA,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_0214_FRA_R_C_water.jpg,1998_18-25_0214_FRA_R_C_water
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0010_gray.jpg,1998_18-25_5_0010_gray
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0010_oil.jpg,1998_18-25_5_0010_oil
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0010_pencil_gray.jpg,1998_18-25_5_0010_pencil_gray
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0010_texture.jpg,1998_18-25_5_0010_texture
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0010_water.jpg,1998_18-25_5_0010_water
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0055_gray.jpg,1998_18-25_5_0055_gray
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0055_oil.jpg,1998_18-25_5_0055_oil
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0055_pencil_gray.jpg,1998_18-25_5_0055_pencil_gray
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0055_texture.jpg,1998_18-25_5_0055_texture
1998,18-25,5,Not Added,image_data/drawings/TRAIN_00/modified_drawings/1998_18-25_5_0055_water.jpg,1998_18-25_5_0055_water
2000,14-17,0026,VNM,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0026_VIE_R_C_gray.jpg,2000_14-17_0026_VIE_R_C_gray
2000,14-17,0026,VNM,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0026_VIE_R_C_oil.jpg,2000_14-17_0026_VIE_R_C_oil
2000,14-17,0026,VNM,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0026_VIE_R_C_pencil_gray.jpg,2000_14-17_0026_VIE_R_C_pencil_gray
2000,14-17,0026,VNM,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0026_VIE_R_C_texture.jpg,2000_14-17_0026_VIE_R_C_texture
2000,14-17,0026,VNM,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0026_VIE_R_C_water.jpg,2000_14-17_0026_VIE_R_C_water
2000,14-17,0443,UKR,image_data/drawings/TRAIN_00/modified_drawings/2000_14-17_0443_UKR_R_C_gray.jpg,2000_14-17_0443_UKR_R_C_gray
